AAAÑO,MMES,QCATEGORÍAS,INTIPO,IDDISTRITO,DPROVINCIA,QLUG,IDSITTURI,ADACTIV,NVISIT,QPROVENENCIA,PPRECIO
2021,febrero,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Nacional,S/ 75
2021,febrero,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Local,S/ 15
2021,febrero,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
2021,febrero,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Nacional,S/ 75
2021,febrero,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Local,S/ 15
2021,febrero,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,603,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,1134,Local,S/ 15
2021,marzo,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,18,extranjero,S/ 150
2021,marzo,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,119,Nacional,S/ 75
2021,marzo,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,123,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,426,Local,S/ 15
2021,marzo,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,11,extranjero,S/ 150
2021,marzo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,79,Nacional,S/ 75
2021,marzo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Local,S/ 15
2021,marzo,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,781,Nacional,S/ 75
2021,marzo,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,47,Local,S/ 15
2021,marzo,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,244,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,26,Local,S/ 15
2021,marzo,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Local,S/ 15
2021,marzo,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,519,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,110,Local,S/ 15
2021,marzo,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,1,extranjero,S/ 150
2021,marzo,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,15,Nacional,S/ 75
2021,marzo,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,7,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Local,S/ 15
2021,marzo,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Local,S/ 15
2021,marzo,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2021,marzo,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 75
2021,marzo,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Local,S/ 15
2021,marzo,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Local,S/ 15
2021,marzo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,extranjero,S/ 150
2021,marzo,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Nacional,S/ 75
2021,marzo,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Local,S/ 15
2021,marzo,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
2021,marzo,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Nacional,S/ 75
2021,marzo,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Local,S/ 15
2021,marzo,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,563,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,1134,Local,S/ 15
2021,abril,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,44,extranjero,S/ 150
2021,abril,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,55,Nacional,S/ 75
2021,abril,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,Local,S/ 15
2021,abril,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,Local,S/ 15
2021,abril,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,118,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,406,Local,S/ 15
2021,abril,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,16,extranjero,S/ 150
2021,abril,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,Nacional,S/ 75
2021,abril,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,96,Local,S/ 15
2021,abril,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,Local,S/ 15
2021,abril,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Local,S/ 15
2021,abril,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2021,abril,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 75
2021,abril,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Local,S/ 15
2021,abril,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,289,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,52,Local,S/ 15
2021,abril,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,8,extranjero,S/ 150
2021,abril,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,Nacional,S/ 75
2021,abril,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,Local,S/ 15
2021,abril,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,Local,S/ 15
2021,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,52,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,6,Local,S/ 15
2021,abril,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,2,extranjero,S/ 150
2021,abril,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Nacional,S/ 75
2021,abril,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Local,S/ 15
2021,abril,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,Local,S/ 15
2021,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,465,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,147,Local,S/ 15
2021,abril,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 150
2021,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,23,Nacional,S/ 75
2021,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,Local,S/ 15
2021,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,19,Local,S/ 15
2021,abril,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,Local,S/ 15
2021,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Local,S/ 15
2021,abril,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2021,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 75
2021,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Local,S/ 15
2021,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2021,abril,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 75
2021,abril,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Local,S/ 15
2021,abril,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2021,abril,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 75
2021,abril,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,1272,Local,S/ 15
2021,abril,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,45,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,Local,S/ 15
2021,abril,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,Local,S/ 15
2021,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,extranjero,S/ 150
2021,abril,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Nacional,S/ 75
2021,abril,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Local,S/ 15
2021,abril,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
2021,abril,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Nacional,S/ 75
2021,abril,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,Local,S/ 15
2021,abril,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
